year,month,day,speciesKey,genus,species,latitude,longitude,countryCode
2022,4,9,7568403,Larrea,tridentata,34.695267,-113.653297,US
2018,10,11,7568403,Larrea,tridentata,33.034006,-105.955262,US
2020,3,11,7568403,Larrea,tridentata,32.968587,-105.8974,US
2020,5,3,5359949,Parkinsonia,florida,33.733183,-111.805278,US
2021,2,4,7568403,Larrea,tridentata,36.321997,-114.943537,US
2019,9,10,7568403,Larrea,tridentata,36.039136,-115.367255,US
2022,4,29,7568403,Larrea,tridentata,33.708058,-112.031303,US
2018,4,11,7568403,Larrea,tridentata,33.325651,-116.367688,US
2019,6,17,7568403,Larrea,tridentata,35.163333,-114.068717,US
2022,4,6,7568403,Larrea,tridentata,35.937788,-115.182945,US
2018,1,1,7568403,Larrea,tridentata,33.348147,-106.011019,US
2018,4,29,5357217,Parkinsonia,aculeata,25.659867,-100.261712,MX
2018,12,22,7568403,Larrea,tridentata,31.872542,-106.4048,US
2005,5,9,7568403,Larrea,tridentata,34.175392,-111.602859,US
2021,10,8,7568403,Larrea,tridentata,36.021258,-115.322875,US
2022,4,9,5359945,Parkinsonia,microphylla,34.595903,-113.555887,US
2022,12,20,7568403,Larrea,tridentata,34.028725,-116.147597,US
2022,4,9,7568403,Larrea,tridentata,33.604784,-112.503632,US
2017,5,13,5359949,Parkinsonia,florida,32.035697,-110.7294,US
2019,5,15,7568403,Larrea,tridentata,33.456406,-111.944762,US
2018,5,7,7568403,Larrea,tridentata,32.419517,-106.073136,US
2022,2,8,7568403,Larrea,tridentata,31.781517,-110.351347,US
2022,4,9,7568403,Larrea,tridentata,35.794362,-114.487905,US
2022,5,1,7568403,Larrea,tridentata,33.349811,-112.077308,US
2022,8,10,7568403,Larrea,tridentata,31.21892,-104.851088,US
2018,9,23,7568403,Larrea,tridentata,36.036172,-115.189895,US
2019,11,5,7568403,Larrea,tridentata,31.773787,-106.504045,US
2022,3,10,7568403,Larrea,tridentata,32.475694,-113.640267,US
2018,3,2,7568403,Larrea,tridentata,33.273611,-116.175,US
2020,9,26,5357217,Parkinsonia,aculeata,32.7844,-117.03975,US
2022,2,3,7568403,Larrea,tridentata,32.857866,-112.580887,US
2022,12,7,7568403,Larrea,tridentata,30.922353,-103.175955,US
2022,12,25,7568403,Larrea,tridentata,33.635169,-115.992356,US
2021,4,22,7568403,Larrea,tridentata,32.804542,-109.51773,US
2021,5,3,5357217,Parkinsonia,aculeata,29.597175,-94.986507,US
2023,3,3,7568403,Larrea,tridentata,33.949957,-115.244868,US
2018,11,4,7568403,Larrea,tridentata,32.155564,-106.656058,US
2021,2,20,7568403,Larrea,tridentata,33.93994,-115.969838,US
2021,10,7,7568403,Larrea,tridentata,35.822933,-115.289138,US
2021,8,6,7568403,Larrea,tridentata,23.556583,-101.036065,MX
2022,3,10,5357217,Parkinsonia,aculeata,30.239037,-97.704255,US
2018,11,9,7568403,Larrea,tridentata,31.3939,-109.545228,US
2019,3,2,7568403,Larrea,tridentata,33.381121,-112.369534,US
2021,10,8,7568403,Larrea,tridentata,36.466625,-114.955963,US
2019,6,19,7568403,Larrea,tridentata,35.922267,-115.131072,US
2021,3,24,7568403,Larrea,tridentata,35.952317,-115.076575,US
2022,4,7,7568403,Larrea,tridentata,35.851278,-115.441488,US
2018,2,11,5359945,Parkinsonia,microphylla,32.221475,-111.12113,US
2020,3,11,7568403,Larrea,tridentata,35.413823,-115.378216,US
2022,11,1,7568403,Larrea,tridentata,29.752842,-114.749724,MX
2019,2,11,7568403,Larrea,tridentata,31.749055,-110.349647,US
2021,7,11,7568403,Larrea,tridentata,32.413781,-104.288422,US
2019,12,8,7568403,Larrea,tridentata,33.658795,-116.504437,US
2021,12,16,7568403,Larrea,tridentata,27.476505,-100.823991,MX
2018,3,12,7568403,Larrea,tridentata,36.532265,-116.932541,US
2020,3,26,7568403,Larrea,tridentata,32.782403,-105.921608,US
2018,6,19,7568403,Larrea,tridentata,31.607566,-103.83053,US
2020,2,21,7568403,Larrea,tridentata,32.770192,-105.944237,US
2023,1,2,7568403,Larrea,tridentata,31.99302,-110.571638,US
2020,12,29,7568403,Larrea,tridentata,33.960172,-116.644533,US
2017,10,6,5359949,Parkinsonia,florida,32.869689,-112.429548,US
2014,2,13,7568403,Larrea,tridentata,32.711413,-104.374804,US
2022,6,8,7568403,Larrea,tridentata,28.144525,-104.598258,MX
2020,1,4,7568403,Larrea,tridentata,32.952945,-105.906495,US
2022,11,24,7568403,Larrea,tridentata,33.317334,-112.073245,US
2023,2,8,7568403,Larrea,tridentata,35.938838,-115.182778,US
2022,2,28,5359949,Parkinsonia,florida,24.101923,-110.022812,MX
2016,12,13,5359949,Parkinsonia,florida,32.265233,-111.013869,US
2021,3,24,7568403,Larrea,tridentata,35.953708,-115.074242,US
2021,10,9,5357217,Parkinsonia,aculeata,30.267153,-97.743061,US
2022,4,7,7568403,Larrea,tridentata,35.884553,-115.462255,US
2022,4,26,5359949,Parkinsonia,florida,33.58293,-111.662133,US
2022,4,29,7568403,Larrea,tridentata,31.858737,-106.4636,US
2017,7,19,5359949,Parkinsonia,florida,32.45615,-111.36885,US
2020,2,2,7568403,Larrea,tridentata,31.968037,-107.882263,US
2020,2,5,7568403,Larrea,tridentata,33.824139,-116.558717,US
2020,2,26,7568403,Larrea,tridentata,33.666518,-116.40066,US
2021,10,17,7568403,Larrea,tridentata,31.931658,-106.423338,US
2023,2,26,5359945,Parkinsonia,microphylla,32.359158,-111.464613,US
2018,4,1,7568403,Larrea,tridentata,34.093647,-116.288131,US
2021,4,16,7568403,Larrea,tridentata,32.9546,-105.930755,US
2022,9,4,7568403,Larrea,tridentata,33.773974,-111.90199,US
2018,10,18,7568403,Larrea,tridentata,32.985437,-105.967195,US
2018,10,18,7568403,Larrea,tridentata,32.985478,-105.974883,US
2021,10,21,7568403,Larrea,tridentata,36.956895,-113.802187,US
2022,8,10,7568403,Larrea,tridentata,31.732788,-104.860405,US
2016,12,20,7568403,Larrea,tridentata,32.879208,-116.128415,US
2020,3,8,7568403,Larrea,tridentata,32.781095,-105.929092,US
2017,12,7,5359945,Parkinsonia,microphylla,32.288772,-111.115425,US
2019,6,19,7568403,Larrea,tridentata,36.492292,-115.60775,US
2019,7,27,5359945,Parkinsonia,microphylla,32.218206,-111.056387,US
2023,2,27,7568403,Larrea,tridentata,33.874278,-112.165733,US
2018,3,21,7568403,Larrea,tridentata,32.3191,-111.020522,US
2018,7,20,7568403,Larrea,tridentata,33.113942,-106.041183,US
2021,12,7,7568403,Larrea,tridentata,31.957817,-106.460778,US
2022,4,10,7568403,Larrea,tridentata,32.221683,-108.988463,US
2022,4,9,7568403,Larrea,tridentata,34.60347,-113.546753,US
2022,1,20,5357217,Parkinsonia,aculeata,26.191841,-98.334735,US
2018,10,22,7568403,Larrea,tridentata,32.376945,-106.788095,US
2017,2,11,5359945,Parkinsonia,microphylla,32.196472,-110.705825,US
2020,3,8,7568403,Larrea,tridentata,32.781788,-105.928947,US
2022,4,4,5357217,Parkinsonia,aculeata,29.427433,-98.491158,US
2018,10,19,7568403,Larrea,tridentata,32.152939,-106.2276,US
2022,11,2,7568403,Larrea,tridentata,30.891072,-102.411012,US
2017,10,29,7568403,Larrea,tridentata,32.308772,-111.057389,US
2017,4,29,5359949,Parkinsonia,florida,32.26812,-111.0129,US
2018,5,9,5357217,Parkinsonia,aculeata,30.162772,-97.806938,US
2019,3,13,7568403,Larrea,tridentata,33.786413,-116.376579,US
2021,3,7,7568403,Larrea,tridentata,33.650566,-115.827676,US
2021,7,6,7568403,Larrea,tridentata,33.598397,-113.630945,US
2021,2,6,7568403,Larrea,tridentata,35.97302,-114.916878,US
2019,8,25,5357217,Parkinsonia,aculeata,29.304968,-98.494619,US
2018,5,3,7568403,Larrea,tridentata,32.280697,-111.065033,US
2019,7,30,5359945,Parkinsonia,microphylla,32.206891,-111.029784,US
2018,4,9,5359949,Parkinsonia,florida,33.611188,-115.917435,US
2021,3,24,7568403,Larrea,tridentata,35.932647,-115.18003,US
2018,3,13,7568403,Larrea,tridentata,33.15595,-116.484462,US
2020,2,26,7568403,Larrea,tridentata,33.666127,-116.396202,US
2019,1,31,7568403,Larrea,tridentata,31.826072,-106.125039,US
2018,4,30,5357217,Parkinsonia,aculeata,29.392365,-98.496466,US
2021,4,2,5357217,Parkinsonia,aculeata,34.082463,-118.237503,US
2020,12,22,7568403,Larrea,tridentata,33.287212,-114.777458,US
2022,7,27,5359945,Parkinsonia,microphylla,32.782227,-112.25525,US
2023,2,9,7568403,Larrea,tridentata,35.821933,-115.286775,US
2018,12,9,7568403,Larrea,tridentata,32.956783,-105.911445,US
2022,12,20,7568403,Larrea,tridentata,33.508838,-111.619845,US
2021,2,18,7568403,Larrea,tridentata,32.950938,-105.880897,US
2022,1,16,7568403,Larrea,tridentata,32.224872,-109.041589,US
2022,4,9,7568403,Larrea,tridentata,34.603338,-113.54833000000001,US
2021,4,30,7568403,Larrea,tridentata,33.890303,-111.948958,US
2022,3,30,7568403,Larrea,tridentata,32.961687,-105.90683,US
2022,4,7,7568403,Larrea,tridentata,35.853,-115.442422,US
2018,12,13,7568403,Larrea,tridentata,32.475729,-106.768298,US
2019,3,15,5359949,Parkinsonia,florida,33.697292,-115.8037,US
2020,3,27,5359945,Parkinsonia,microphylla,24.637896,-110.753,MX
2022,4,30,7568403,Larrea,tridentata,33.161223,-111.642877,US
2022,3,31,7568403,Larrea,tridentata,32.970383,-105.91645,US
2020,2,29,7568403,Larrea,tridentata,32.365833,-114.894722,MX
2017,10,29,7568403,Larrea,tridentata,32.308758,-111.09645,US
2023,1,21,5359945,Parkinsonia,microphylla,32.998495,-114.486145,US
2021,11,24,7568403,Larrea,tridentata,35.925912,-114.937722,US
2022,4,7,7568403,Larrea,tridentata,35.93048,-115.177017,US
2021,3,22,7568403,Larrea,tridentata,34.533945,-113.439445,US
2018,11,4,7568403,Larrea,tridentata,32.212008,-106.69793,US
2021,12,8,7568403,Larrea,tridentata,28.291662,-105.430894,MX
2018,12,22,7568403,Larrea,tridentata,33.873592,-115.806617,US
2018,2,10,7568403,Larrea,tridentata,32.251338,-111.218125,US
2019,4,3,5357217,Parkinsonia,aculeata,29.179106,-102.95391,US
2020,3,11,7568403,Larrea,tridentata,34.165454,-115.914659,US
2022,5,2,5359945,Parkinsonia,microphylla,32.233416,-110.678704,US
2020,3,11,7568403,Larrea,tridentata,34.782007,-115.62119,US
2022,6,25,7568403,Larrea,tridentata,36.096539,-115.473869,US
2017,10,25,7568403,Larrea,tridentata,32.265653,-111.014367,US
2018,11,2,7568403,Larrea,tridentata,32.018314,-106.451545,US
2020,4,16,7568403,Larrea,tridentata,32.783633,-105.926712,US
2021,11,17,7568403,Larrea,tridentata,31.962503,-106.450212,US
2023,2,19,7568403,Larrea,tridentata,35.701271,-115.047467,US
2018,6,22,7568403,Larrea,tridentata,32.722983,-109.169113,US
2019,6,23,7568403,Larrea,tridentata,36.000419,-114.722053,US
2021,4,18,7568403,Larrea,tridentata,33.435708,-111.937406,US
2004,4,28,7568403,Larrea,tridentata,32.747734,-105.913946,US
2019,1,9,7568403,Larrea,tridentata,33.696358,-116.359178,US
2021,1,1,5359949,Parkinsonia,florida,33.588065,-115.928937,US
2021,11,17,7568403,Larrea,tridentata,31.961813,-106.447363,US
2017,5,2,7568403,Larrea,tridentata,32.612938,-111.243583,US
2020,12,10,7568403,Larrea,tridentata,31.83057,-106.0111,US
2019,5,11,7568403,Larrea,tridentata,32.931778,-105.935325,US
2021,9,19,7568403,Larrea,tridentata,33.618405,-107.133361,US
2019,4,2,5357217,Parkinsonia,aculeata,29.165479,-103.612128,US
2021,3,17,7568403,Larrea,tridentata,36.570583,-117.143647,US
2022,11,23,5359945,Parkinsonia,microphylla,34.479147,-113.500978,US
2021,3,23,7568403,Larrea,tridentata,35.972725,-114.915803,US
2018,8,13,7568403,Larrea,tridentata,35.721927,-115.362579,US
2018,11,2,7568403,Larrea,tridentata,32.374817,-106.089233,US
2020,3,8,7568403,Larrea,tridentata,32.832625,-105.943138,US
2019,1,1,7568403,Larrea,tridentata,33.84645,-116.312588,US
2019,11,11,5359945,Parkinsonia,microphylla,32.253734,-111.196412,US
2018,3,9,7568403,Larrea,tridentata,34.114893,-116.434142,US
2017,10,11,7568403,Larrea,tridentata,33.217593,-116.266562,US
2017,2,15,7568403,Larrea,tridentata,33.638068,-116.50335,US
2019,10,21,5359949,Parkinsonia,florida,33.662185,-116.317626,US
2020,7,30,7568403,Larrea,tridentata,37.145824,-113.612292,US
2018,10,25,7568403,Larrea,tridentata,32.293657,-111.043081,US
2019,4,3,5357217,Parkinsonia,aculeata,25.699409,-100.309305,MX
2022,4,27,7568403,Larrea,tridentata,33.890297,-111.952238,US
2016,10,19,7568403,Larrea,tridentata,24.420201,-100.226333,MX
2020,3,11,7568403,Larrea,tridentata,35.026158,-115.631659,US
2018,5,15,5359945,Parkinsonia,microphylla,32.261272,-111.049247,US
2019,3,27,5359949,Parkinsonia,florida,33.258095,-116.406547,US
2020,8,7,7568403,Larrea,tridentata,32.209271,-110.758264,US
2021,5,10,7568403,Larrea,tridentata,32.384422,-106.093278,US
2019,4,12,5357217,Parkinsonia,aculeata,30.227962,-97.817978,US
2019,3,29,7568403,Larrea,tridentata,33.710385,-115.807885,US
2019,8,22,7568403,Larrea,tridentata,32.03815,-106.381553,US
2017,10,25,7568403,Larrea,tridentata,32.264038,-111.014847,US
2020,4,16,7568403,Larrea,tridentata,32.783072,-105.92453,US
2019,2,7,7568403,Larrea,tridentata,32.864637,-105.92498,US
2018,12,22,7568403,Larrea,tridentata,33.927856,-115.908806,US
2022,7,15,7568403,Larrea,tridentata,30.033885,-103.4337,US
2018,11,16,7568403,Larrea,tridentata,32.975272,-105.931787,US
2022,4,7,7568403,Larrea,tridentata,35.930437,-115.177012,US
2018,3,4,5357217,Parkinsonia,aculeata,32.076214,-111.314362,US
2021,4,16,7568403,Larrea,tridentata,32.954445,-105.930053,US
2018,9,23,7568403,Larrea,tridentata,36.036156,-115.353203,US
2019,2,12,7568403,Larrea,tridentata,31.96848,-108.641587,US
2021,12,13,7568403,Larrea,tridentata,32.157356,-107.600067,US
2022,3,24,7568403,Larrea,tridentata,22.731714,-101.340057,MX
2019,12,28,7568403,Larrea,tridentata,32.957008,-105.910933,US
2020,5,9,7568403,Larrea,tridentata,36.318837,-115.257955,US
2020,9,26,7568403,Larrea,tridentata,34.613428,-111.842386,US
2020,11,27,7568403,Larrea,tridentata,32.952672,-105.882767,US
2021,5,15,7568403,Larrea,tridentata,33.210285,-115.382435,US
2021,6,2,7568403,Larrea,tridentata,34.157208,-116.51818,US
2021,12,30,7568403,Larrea,tridentata,28.291469,-105.431774,MX
2022,5,1,7568403,Larrea,tridentata,32.339718,-110.979287,US
2021,10,10,7568403,Larrea,tridentata,34.798305,-114.607833,US
2018,5,7,7568403,Larrea,tridentata,32.417855,-106.074547,US
2022,4,30,7568403,Larrea,tridentata,33.771489,-112.041772,US
2021,11,24,7568403,Larrea,tridentata,35.925378,-114.92878,US
2022,6,22,7568403,Larrea,tridentata,37.117053,-113.571922,US
2017,10,25,5357217,Parkinsonia,aculeata,32.263172,-111.015494,US
2019,1,16,5359945,Parkinsonia,microphylla,28.847843,-111.977433,MX
2021,4,22,7568403,Larrea,tridentata,32.845688,-109.36695,US
2022,8,27,5357217,Parkinsonia,aculeata,29.424823,-98.494592,US
2018,12,19,7568403,Larrea,tridentata,33.340548,-116.367557,US
2018,10,22,7568403,Larrea,tridentata,32.362683,-106.774567,US
2022,8,30,7568403,Larrea,tridentata,28.24225,-100.109103,US
2022,12,20,7568403,Larrea,tridentata,33.509913,-111.620505,US
2018,3,11,5359949,Parkinsonia,florida,32.482613,-111.515555,US
2018,10,4,5357217,Parkinsonia,aculeata,31.786606,-106.525834,US
2020,1,27,7568403,Larrea,tridentata,32.97027,-105.946053,US
2018,5,1,7568403,Larrea,tridentata,32.128253,-111.054025,US
2019,3,29,7568403,Larrea,tridentata,33.662197,-116.399392,US
2019,3,10,7568403,Larrea,tridentata,33.488092,-116.165317,US
2021,5,11,7568403,Larrea,tridentata,37.122222,-113.49,US
2018,10,13,7568403,Larrea,tridentata,36.80218,-114.098137,US
2017,9,13,7568403,Larrea,tridentata,33.139513,-116.289419,US
2018,11,16,7568403,Larrea,tridentata,32.993538,-105.987883,US
2022,2,22,5359945,Parkinsonia,microphylla,33.370855,-112.373612,US
2018,2,10,7568403,Larrea,tridentata,32.287258,-111.189117,US
2018,10,22,7568403,Larrea,tridentata,32.438213,-106.4804,US
2019,11,8,7568403,Larrea,tridentata,32.672355,-115.898933,US
2020,5,6,5357217,Parkinsonia,aculeata,29.761657,-95.410492,US
2022,4,29,7568403,Larrea,tridentata,33.705406,-112.033614,US
2018,7,22,5357217,Parkinsonia,aculeata,32.741002,-117.154428,US
2018,5,3,7568403,Larrea,tridentata,32.280195,-111.055564,US
2021,3,24,7568403,Larrea,tridentata,33.808212,-116.551693,US
2018,8,26,7568403,Larrea,tridentata,33.242753,-106.06243,US
2020,10,29,7568403,Larrea,tridentata,31.82615,-106.462647,US
2020,3,29,7568403,Larrea,tridentata,32.094787,-110.679008,US
2019,4,28,7568403,Larrea,tridentata,33.449874,-111.937158,US
2022,3,30,7568403,Larrea,tridentata,32.960353,-105.906425,US
2022,3,13,7568403,Larrea,tridentata,33.270125,-116.41864700000001,US
2020,1,27,7568403,Larrea,tridentata,32.97665,-105.903267,US
2018,8,10,7568403,Larrea,tridentata,32.315055,-108.811363,US
2017,6,17,5357217,Parkinsonia,aculeata,25.622942,-100.292755,MX
2021,2,5,7568403,Larrea,tridentata,35.916775,-115.126128,US
2023,1,12,5359945,Parkinsonia,microphylla,34.6487,-113.568603,US
2020,4,11,7568403,Larrea,tridentata,23.466389,-100.989444,MX
2022,3,18,7568403,Larrea,tridentata,31.785697,-106.483047,US
2021,9,23,7568403,Larrea,tridentata,32.022414,-110.644158,US
2022,2,8,7568403,Larrea,tridentata,32.280788,-108.73233,US
2021,11,28,5357217,Parkinsonia,aculeata,33.924133,-112.68525,US
2018,10,19,7568403,Larrea,tridentata,32.405308,-106.079047,US
2017,6,14,5359949,Parkinsonia,florida,32.029294,-110.991291,US
2019,11,8,5357217,Parkinsonia,aculeata,33.916718,-111.815996,US
2022,7,19,7568403,Larrea,tridentata,32.192613,-108.088128,US
2012,7,28,5359945,Parkinsonia,microphylla,32.220415,-111.13924,US
2020,6,16,7568403,Larrea,tridentata,34.076748,-116.564127,US
2022,2,8,7568403,Larrea,tridentata,32.0227,-110.621483,US
2020,11,16,7568403,Larrea,tridentata,30.150896,-115.578015,MX
2014,2,24,5359949,Parkinsonia,florida,23.041281,-109.703538,MX
2018,11,2,7568403,Larrea,tridentata,31.951442,-106.392175,US
2019,6,19,7568403,Larrea,tridentata,35.922042,-115.129892,US
2019,3,10,7568403,Larrea,tridentata,32.315409,-114.228936,MX
2019,3,20,7568403,Larrea,tridentata,27.206565,-101.316216,MX
2022,9,2,7568403,Larrea,tridentata,31.679236,-113.305052,MX
2014,4,25,7568403,Larrea,tridentata,34.353187,-106.885541,US
2018,11,2,7568403,Larrea,tridentata,32.018078,-106.449312,US
2018,9,24,7568403,Larrea,tridentata,36.28923,-115.429962,US
2019,6,13,5357217,Parkinsonia,aculeata,20.660439,-100.439903,MX
2023,2,10,7568403,Larrea,tridentata,35.540692,-115.416108,US
2019,2,12,7568403,Larrea,tridentata,31.871897,-107.91938,US
2019,12,28,7568403,Larrea,tridentata,32.957387,-105.910828,US
2021,10,10,7568403,Larrea,tridentata,34.401147,-114.652687,US
2022,1,16,7568403,Larrea,tridentata,32.31837,-108.727355,US
2019,5,28,7568403,Larrea,tridentata,33.980556,-116.013741,US
2019,6,19,7568403,Larrea,tridentata,35.961022,-115.152503,US
2020,12,19,7568403,Larrea,tridentata,32.949772,-105.888145,US
2018,3,25,7568403,Larrea,tridentata,32.382878,-111.046586,US
2018,6,22,7568403,Larrea,tridentata,32.75827,-109.432005,US
2021,2,6,7568403,Larrea,tridentata,35.973775,-114.91662,US
2022,12,18,7568403,Larrea,tridentata,34.052431,-112.152236,US
2018,10,28,7568403,Larrea,tridentata,32.843224,-114.873039,US
2019,5,20,7568403,Larrea,tridentata,32.95808,-105.864517,US
2022,4,29,7568403,Larrea,tridentata,33.703003,-112.033669,US
2022,8,23,5359945,Parkinsonia,microphylla,33.774027,-111.841412,US
2017,3,12,7568403,Larrea,tridentata,33.658955,-116.504558,US
2019,2,26,7568403,Larrea,tridentata,32.93793,-105.968558,US
2021,4,24,5357217,Parkinsonia,aculeata,26.127002,-97.953182,US
2017,12,12,5359945,Parkinsonia,microphylla,32.194012,-111.018303,US
2017,5,2,5359949,Parkinsonia,florida,32.610353,-111.28733,US
2018,5,7,7568403,Larrea,tridentata,37.156339,-115.007592,US
2022,3,17,7568403,Larrea,tridentata,31.939077,-112.811205,US
2018,11,9,7568403,Larrea,tridentata,31.541142,-109.286553,US
2016,4,1,7568403,Larrea,tridentata,34.850551,-115.67348,US
2019,3,27,7568403,Larrea,tridentata,29.323351,-104.048299,MX
2021,5,4,5357217,Parkinsonia,aculeata,25.645235,-100.375643,MX
2020,12,16,7568403,Larrea,tridentata,33.766008,-116.064814,US
2023,1,17,7568403,Larrea,tridentata,24.122653,-110.425063,MX
2020,2,27,7568403,Larrea,tridentata,33.263867,-115.987433,US
2018,10,7,5359945,Parkinsonia,microphylla,33.466202,-111.6105,US
2019,4,12,5359949,Parkinsonia,florida,33.718839,-115.810289,US
2019,12,8,7568403,Larrea,tridentata,32.954705,-105.895937,US
2020,12,10,7568403,Larrea,tridentata,31.844403,-105.832283,US
2022,10,27,7568403,Larrea,tridentata,29.322252,-103.382866,US
2020,2,9,7568403,Larrea,tridentata,33.702082,-116.408038,US
2022,3,18,7568403,Larrea,tridentata,31.785992,-106.483147,US
2018,5,11,5359945,Parkinsonia,microphylla,33.801287,-111.921272,US
2022,3,18,7568403,Larrea,tridentata,31.784462,-106.493217,US
2019,4,2,7568403,Larrea,tridentata,32.980942,-105.908945,US
2018,6,8,7568403,Larrea,tridentata,33.750779,-113.768911,US
2021,10,9,7568403,Larrea,tridentata,35.820397,-115.492112,US
2018,11,2,7568403,Larrea,tridentata,31.949733,-106.394463,US
2019,4,8,5357217,Parkinsonia,aculeata,25.760081,-100.403726,MX
2019,9,18,7568403,Larrea,tridentata,32.083739,-110.770667,US
2020,3,11,7568403,Larrea,tridentata,33.798242,-106.915162,US
2021,9,23,7568403,Larrea,tridentata,32.22623,-109.051011,US
2019,8,7,7568403,Larrea,tridentata,32.983555,-105.920655,US
2017,2,21,7568403,Larrea,tridentata,20.947309,-99.731016,MX
2021,12,10,5359945,Parkinsonia,microphylla,33.364841,-112.394021,US
2018,2,11,7568403,Larrea,tridentata,32.212928,-111.128258,US
2019,2,12,7568403,Larrea,tridentata,31.831388,-107.985053,US
2019,9,5,7568403,Larrea,tridentata,33.963333,-116.443333,US
2022,11,3,7568403,Larrea,tridentata,31.773805,-106.503983,US
2018,9,25,7568403,Larrea,tridentata,32.804038,-111.684472,US
2021,10,10,7568403,Larrea,tridentata,34.225728,-114.633597,US
2018,8,4,7568403,Larrea,tridentata,32.299622,-106.707733,US
2022,5,1,7568403,Larrea,tridentata,33.924665,-115.929801,US
2017,4,28,7568403,Larrea,tridentata,32.130556,-112.768188,US
2020,3,8,7568403,Larrea,tridentata,32.781145,-105.9292,US
2021,10,7,7568403,Larrea,tridentata,35.874053,-115.232483,US
2020,2,21,7568403,Larrea,tridentata,32.769333,-105.94487,US
2018,6,8,7568403,Larrea,tridentata,34.16427,-114.301497,US
2021,3,25,7568403,Larrea,tridentata,33.740991,-111.786246,US
2022,4,30,7568403,Larrea,tridentata,34.468981,-117.909752,US
2019,9,19,7568403,Larrea,tridentata,31.860655,-106.671288,US
2021,3,22,7568403,Larrea,tridentata,34.538525,-113.449888,US
2021,1,16,7568403,Larrea,tridentata,30.128786,-114.635542,MX
2021,4,30,5357217,Parkinsonia,aculeata,26.238462,-97.585447,US
2021,3,14,7568403,Larrea,tridentata,35.708695,-114.71133,US
2020,2,3,7568403,Larrea,tridentata,32.002575,-110.583222,US
2022,3,26,7568403,Larrea,tridentata,32.960997,-105.9216,US
2020,1,26,7568403,Larrea,tridentata,32.956092,-105.901122,US
2021,4,20,7568403,Larrea,tridentata,33.776298,-116.370485,US
2018,12,22,7568403,Larrea,tridentata,33.284722,-116.171111,US
2022,11,25,5359945,Parkinsonia,microphylla,33.577222,-111.540553,US
2019,8,23,7568403,Larrea,tridentata,34.363123,-116.475008,US
2021,2,3,7568403,Larrea,tridentata,35.949958,-115.072028,US
2021,12,22,7568403,Larrea,tridentata,32.965266,-116.204557,US
2021,2,3,7568403,Larrea,tridentata,35.950413,-115.072961,US
2021,3,18,7568403,Larrea,tridentata,32.948587,-105.886755,US
2019,2,25,5357217,Parkinsonia,aculeata,31.823612,-106.473022,US
2018,3,25,7568403,Larrea,tridentata,32.383563,-111.046639,US
2022,3,5,7568403,Larrea,tridentata,33.338261,-116.405668,US
2019,3,12,7568403,Larrea,tridentata,32.893508,-105.911133,US
2019,8,7,7568403,Larrea,tridentata,32.978388,-105.906325,US
2022,9,24,7568403,Larrea,tridentata,34.611942,-111.841002,US
2022,12,7,7568403,Larrea,tridentata,30.901583,-103.063058,US
2018,11,9,7568403,Larrea,tridentata,31.46077,-109.36763,US
2016,5,15,7568403,Larrea,tridentata,35.615921,-115.402191,US
2019,6,21,7568403,Larrea,tridentata,36.307042,-115.068542,US
2023,2,11,7568403,Larrea,tridentata,32.44458,-104.256331,US
2018,11,18,7568403,Larrea,tridentata,32.982166,-114.748451,US
2019,6,19,7568403,Larrea,tridentata,36.42595,-115.422753,US
2020,4,21,7568403,Larrea,tridentata,33.247937,-116.295682,US
2020,4,28,7568403,Larrea,tridentata,32.014336,-106.526908,US
2022,1,16,7568403,Larrea,tridentata,31.7642,-104.929925,US
2019,12,31,7568403,Larrea,tridentata,31.78147,-106.494767,US
2018,10,7,7568403,Larrea,tridentata,32.384833,-106.094253,US
2022,4,8,7568403,Larrea,tridentata,35.996487,-114.863913,US
2020,2,8,7568403,Larrea,tridentata,32.8822,-114.702589,US
2021,12,16,7568403,Larrea,tridentata,31.834087,-106.45893,US
2021,5,3,7568403,Larrea,tridentata,32.345213,-106.610887,US
2021,12,22,7568403,Larrea,tridentata,32.749947,-109.39712,US
2015,3,16,7568403,Larrea,tridentata,36.608741,-117.147174,US
2019,6,15,7568403,Larrea,tridentata,32.929945,-104.881203,US
2017,5,17,5359945,Parkinsonia,microphylla,32.279903,-111.094269,US
2018,1,17,7568403,Larrea,tridentata,36.579655,-114.20582,US
2022,4,7,7568403,Larrea,tridentata,35.813287,-115.379503,US
2022,8,4,7568403,Larrea,tridentata,31.579397,-103.599687,US
2018,8,21,7568403,Larrea,tridentata,32.317088,-106.640008,US
2022,11,11,7568403,Larrea,tridentata,31.053631,-104.95178,US
2018,2,11,7568403,Larrea,tridentata,33.456822,-116.372395,US
2021,2,14,7568403,Larrea,tridentata,33.293081,-116.291766,US
2021,9,19,5359945,Parkinsonia,microphylla,33.609798,-112.521571,US
2022,4,1,7568403,Larrea,tridentata,32.30835,-110.823884,US
2018,9,23,7568403,Larrea,tridentata,36.032922,-115.39328,US
2021,4,16,7568403,Larrea,tridentata,32.191472,-110.79093,US
2021,1,31,7568403,Larrea,tridentata,32.949445,-105.879433,US
2022,1,16,7568403,Larrea,tridentata,32.325138,-108.729147,US
2022,8,10,7568403,Larrea,tridentata,31.09972,-104.816663,US
2019,4,9,7568403,Larrea,tridentata,33.982417,-116.441545,US
2017,9,7,5357217,Parkinsonia,aculeata,29.570502,-97.983312,US
